2.000000	2.718282
2.020000	2.745465
2.040000	2.772918
2.060000	2.800644
2.080000	2.828647
2.100000	2.856928
2.120000	2.885490
2.140000	2.914337
2.160000	2.943470
2.180000	2.972894
2.200000	3.002610
2.220000	3.032622
2.240000	3.062933
2.260000	3.093545
2.280000	3.124462
2.300000	3.155686
2.320000	3.187221
2.340000	3.219070
2.360000	3.251236
2.380000	3.283721
2.400000	3.316530
2.420000	3.349666
2.440000	3.383131
2.460000	3.416929
2.480000	3.451063
2.500000	3.485537
2.520000	3.520354
2.540000	3.555518
2.560000	3.591031
2.580000	3.626897
2.600000	3.663121
2.620000	3.699704
2.640000	3.736652
2.660000	3.773967
2.680000	3.811654
2.700000	3.849715
2.720000	3.888156
2.740000	3.926978
2.760000	3.966187
2.780000	4.005786
2.800000	4.045778
2.820000	4.086169
2.840000	4.126961
2.860000	4.168159
2.880000	4.209767
2.900000	4.251789
2.920000	4.294229
2.940000	4.337091
2.960000	4.380380
2.980000	4.424099
3.000000	4.468253
3.020000	4.512846
3.040000	4.557882
3.060000	4.603367
3.080000	4.649304
3.100000	4.695698
3.120000	4.742553
3.140000	4.789875
3.160000	4.837667
3.180000	4.885934
3.200000	4.934682
3.220000	4.983914
3.240000	5.033636
3.260000	5.083853
3.280000	5.134568
3.300000	5.185789
3.320000	5.237518
3.340000	5.289763
3.360000	5.342526
3.380000	5.395815
3.400000	5.449633
3.420000	5.503987
3.440000	5.558881
3.460000	5.614321
3.480000	5.670312
3.500000	5.726861
3.520000	5.783971
3.540000	5.841649
3.560000	5.899901
3.580000	5.958733
3.600000	6.018149
3.620000	6.078156
3.640000	6.138759
3.660000	6.199965
3.680000	6.261780
3.700000	6.324210
3.720000	6.387260
3.740000	6.450937
3.760000	6.515247
3.780000	6.580197
3.800000	6.645792
3.820000	6.712039
3.840000	6.778946
3.860000	6.846517
3.880000	6.914760
3.900000	6.983681
3.920000	7.053288
3.940000	7.123587
3.960000	7.194585
3.980000	7.266288
4.000000	7.338704
4.020000	7.411840
4.040000	7.485704
4.060000	7.560301
4.080000	7.635640
4.100000	7.711728
4.120000	7.788572
4.140000	7.866180
4.160000	7.944560
4.180000	8.023719
4.200000	8.103664
4.220000	8.184404
4.240000	8.265947
4.260000	8.348300
4.280000	8.431472
4.300000	8.515470
4.320000	8.600303
4.340000	8.685980
4.360000	8.772508
4.380000	8.859896
4.400000	8.948152
4.420000	9.037286
4.440000	9.127305
4.460000	9.218220
4.480000	9.310037
4.500000	9.402767
4.520000	9.496419
4.540000	9.591002
4.560000	9.686524
4.580000	9.782996
4.600000	9.880426
4.620000	9.978825
4.640000	10.078201
4.660000	10.178565
4.680000	10.279926
4.700000	10.382294
4.720000	10.485680
4.740000	10.590093
4.760000	10.695544
4.780000	10.802042
4.800000	10.909598
4.820000	11.018223
4.840000	11.127928
4.860000	11.238722
4.880000	11.350618
4.900000	11.463625
4.920000	11.577755
4.940000	11.693019
4.960000	11.809428
4.980000	11.926993
5.000000	12.045727
5.020000	12.165640
5.040000	12.286745
5.060000	12.409053
5.080000	12.532576
5.100000	12.657326
5.120000	12.783315
5.140000	12.910556
5.160000	13.039061
5.180000	13.168843
5.200000	13.299913
5.220000	13.432286
5.240000	13.565974
5.260000	13.700990
5.280000	13.837347
5.300000	13.975059
5.320000	14.114138
5.340000	14.254599
5.360000	14.396455
5.380000	14.539721
5.400000	14.684409
5.420000	14.830534
5.440000	14.978111
5.460000	15.127154
5.480000	15.277677
5.500000	15.429695
5.520000	15.583223
5.540000	15.738276
5.560000	15.894868
5.580000	16.053016
5.600000	16.212735
5.620000	16.374040
5.640000	16.536947
5.660000	16.701472
5.680000	16.867631
5.700000	17.035440
5.720000	17.204915
5.740000	17.376074
5.760000	17.548932
5.780000	17.723507
5.800000	17.899815
5.820000	18.077875
5.840000	18.257702
5.860000	18.439315
5.880000	18.622732
5.900000	18.807970
5.920000	18.995048
5.940000	19.183983
5.960000	19.374794
5.980000	19.567500
6.000000	19.762120
