2.000000	2.718282
2.200000	2.990110
2.400000	3.287846
2.600000	3.613955
2.800000	3.971125
3.000000	4.362295
3.200000	4.790672
3.400000	5.259760
3.600000	5.773387
3.800000	6.335733
4.000000	6.951368
4.200000	7.625282
4.400000	8.362926
4.600000	9.170256
4.800000	10.053776
5.000000	11.020593
5.200000	12.078466
5.400000	13.235873
5.600000	14.502071
5.800000	15.887170
