0.000000	2.019999
0.020000	2.039989
0.040000	2.059965
0.060000	2.079916
0.080000	2.099837
0.100000	2.119720
0.120000	2.139558
0.140000	2.159344
0.160000	2.179070
0.180000	2.198731
0.200000	2.218319
0.220000	2.237828
0.240000	2.257252
0.260000	2.276584
0.280000	2.295818
0.300000	2.314949
0.320000	2.333970
0.340000	2.352876
0.360000	2.371661
0.380000	2.390320
0.400000	2.408847
0.420000	2.427236
0.440000	2.445484
0.460000	2.463583
0.480000	2.481531
0.500000	2.499321
0.520000	2.516948
0.540000	2.534409
0.560000	2.551698
0.580000	2.568812
0.600000	2.585744
0.620000	2.602492
0.640000	2.619051
0.660000	2.635417
0.680000	2.651585
0.700000	2.667552
0.720000	2.683314
0.740000	2.698866
0.760000	2.714206
0.780000	2.729329
0.800000	2.744232
0.820000	2.758911
0.840000	2.773362
0.860000	2.787583
0.880000	2.801570
0.900000	2.815319
0.920000	2.828828
0.940000	2.842093
0.960000	2.855111
0.980000	2.867879
1.000000	2.880395
1.020000	2.892655
1.040000	2.904656
1.060000	2.916396
1.080000	2.927871
1.100000	2.939080
1.120000	2.950019
1.140000	2.960686
1.160000	2.971079
1.180000	2.981194
1.200000	2.991030
1.220000	3.000584
1.240000	3.009854
1.260000	3.018837
1.280000	3.027532
1.300000	3.035935
1.320000	3.044046
1.340000	3.051861
1.360000	3.059379
1.380000	3.066597
1.400000	3.073514
1.420000	3.080128
1.440000	3.086436
1.460000	3.092438
1.480000	3.098130
1.500000	3.103512
1.520000	3.108581
1.540000	3.113336
1.560000	3.117775
1.580000	3.121897
1.600000	3.125699
1.620000	3.129180
1.640000	3.132339
1.660000	3.135174
1.680000	3.137684
1.700000	3.139866
1.720000	3.141720
1.740000	3.143245
1.760000	3.144438
1.780000	3.145299
1.800000	3.145826
1.820000	3.146017
1.840000	3.145873
1.860000	3.145390
1.880000	3.144569
1.900000	3.143407
1.920000	3.141904
1.940000	3.140058
1.960000	3.137869
1.980000	3.135335
2.000000	3.132455
2.020000	3.129229
2.040000	3.125654
2.060000	3.121730
2.080000	3.117456
2.100000	3.112832
2.120000	3.107855
2.140000	3.102525
2.160000	3.096842
2.180000	3.090803
2.200000	3.084409
2.220000	3.077659
2.240000	3.070550
2.260000	3.063084
2.280000	3.055259
2.300000	3.047074
2.320000	3.038528
2.340000	3.029620
2.360000	3.020351
2.380000	3.010718
2.400000	3.000722
2.420000	2.990361
2.440000	2.979635
2.460000	2.968543
2.480000	2.957085
2.500000	2.945260
2.520000	2.933066
2.540000	2.920505
2.560000	2.907574
2.580000	2.894274
2.600000	2.880603
2.620000	2.866561
2.640000	2.852148
2.660000	2.837363
2.680000	2.822206
2.700000	2.806675
2.720000	2.790770
2.740000	2.774492
2.760000	2.757839
2.780000	2.740810
2.800000	2.723406
2.820000	2.705626
2.840000	2.687469
2.860000	2.668935
2.880000	2.650023
2.900000	2.630734
2.920000	2.611066
2.940000	2.591019
2.960000	2.570593
2.980000	2.549787
3.000000	2.528601
3.020000	2.507035
3.040000	2.485088
3.060000	2.462759
3.080000	2.440049
3.100000	2.416957
3.120000	2.393483
3.140000	2.369626
3.160000	2.345386
3.180000	2.320762
3.200000	2.295755
3.220000	2.270364
3.240000	2.244588
3.260000	2.218428
3.280000	2.191883
3.300000	2.164953
3.320000	2.137637
3.340000	2.109935
3.360000	2.081847
3.380000	2.053373
3.400000	2.024512
3.420000	1.995265
3.440000	1.965630
3.460000	1.935607
3.480000	1.905197
3.500000	1.874399
3.520000	1.843213
3.540000	1.811639
3.560000	1.779676
3.580000	1.747324
3.600000	1.714583
3.620000	1.681452
3.640000	1.647933
3.660000	1.614023
3.680000	1.579724
3.700000	1.545034
3.720000	1.509954
3.740000	1.474484
3.760000	1.438623
3.780000	1.402371
3.800000	1.365728
3.820000	1.328694
3.840000	1.291268
3.860000	1.253451
3.880000	1.215242
3.900000	1.176641
3.920000	1.137648
3.940000	1.098263
3.960000	1.058486
3.980000	1.018316
4.000000	0.977753
4.020000	0.936797
4.040000	0.895449
4.060000	0.853707
4.080000	0.811573
4.100000	0.769045
4.120000	0.726123
4.140000	0.682808
4.160000	0.639099
4.180000	0.594996
4.200000	0.550499
4.220000	0.505608
4.240000	0.460322
4.260000	0.414643
4.280000	0.368569
4.300000	0.322100
4.320000	0.275237
4.340000	0.227978
4.360000	0.180325
4.380000	0.132277
4.400000	0.083834
4.420000	0.034996
4.440000	-0.014238
4.460000	-0.063867
4.480000	-0.113891
4.500000	-0.164311
4.520000	-0.215127
4.540000	-0.266338
4.560000	-0.317945
4.580000	-0.369948
4.600000	-0.422347
4.620000	-0.475142
4.640000	-0.528334
4.660000	-0.581921
4.680000	-0.635905
4.700000	-0.690285
4.720000	-0.745061
4.740000	-0.800234
4.760000	-0.855804
4.780000	-0.911770
4.800000	-0.968133
4.820000	-1.024893
4.840000	-1.082050
4.860000	-1.139603
4.880000	-1.197553
4.900000	-1.255901
4.920000	-1.314645
4.940000	-1.373787
4.960000	-1.433326
4.980000	-1.493262
5.000000	-1.553595
